line,name,slug,type,loot_type,rarity,current_price,current_gp,adjusted_price,adjusted_gp,delta_gp,rule,source_id
1059,Phantasmal Killer,phantasmal-killer,spell,loot.spell,rare,2500 gp,2500,250 pp,2500,0,spell_level_standard,Compendium.dnd5e.spells.Item.BYNvBJzHcF5VJhXw
1285,Phantom Steed,phantom-steed,spell,loot.spell,uncommon,500 gp,500,50 pp,500,0,spell_level_standard,Compendium.dnd5e.spells.Item.wpx42mtoZ5BmXRs1
87,Philter of Love,philter-of-love,consumable,loot.potion,uncommon,90 gp,90,40 pp,400,310,magic_consumable_safe_default,Compendium.dnd5e.items.Item.63nb14yQRJMc4bIn
725,Pig,pig,loot,loot.loot,,3 gp,3,3 gp,3,0,mundane_keep_current,Compendium.dnd5e.tradegoods.Item.YJ2pBio6uEg5vhgN
1317,Pig,pig,loot,loot.loot,,3 gp,3,3 gp,3,0,mundane_keep_current,Compendium.dnd5e.tradegoods.Item.YJ2pBio6uEg5vhgN
826,Pike,pike,weapon,loot.weapon,common,5 gp,5,5 gp,5,0,mundane_keep_current,Compendium.dnd5e.items.Item.tC0kcqZT9HHAO0PD
897,Pike +1,pike-1,weapon,loot.weapon.magic,uncommon,1000 gp,1000,40 pp,400,-600,magic_permanent_safe_default,Compendium.dnd5e.items.Item.yoFff2zdTloKx1if
788,Pike +2,pike-2,weapon,loot.weapon.magic,rare,4000 gp,4000,300 pp,3000,-1000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.qcEiSj67zfbLvYdJ
49,Pike +3,pike-3,weapon,loot.weapon.magic,very-rare,16000 gp,16000,2000 pp,20000,4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.3YH1o1Wa4gcdN3fh
755,Pipes of Haunting,pipes-of-haunting,consumable,loot.consumable,uncommon,6000 gp,6000,40 pp,400,-5600,magic_consumable_safe_default,Compendium.dnd5e.items.Item.oNLfJNRQgUHpU8c7
750,Pipes of the Sewers,pipes-of-the-sewers,consumable,loot.consumable,uncommon,2000 gp,2000,40 pp,400,-1600,magic_consumable_safe_default,Compendium.dnd5e.items.Item.nvhk1quD0Dg1ZtSH
57,Pitcher,pitcher,container,loot.container,,2 cp,0.02,2 cp,0.02,0,mundane_keep_current,Compendium.dnd5e.items.Item.nXWdGtzi8DXDLLsL
741,Pitcher,pitcher,container,loot.container,common,2 cp,0.02,2 cp,0.02,0,mundane_keep_current,Compendium.dnd5e.items.Item.nXWdGtzi8DXDLLsL
422,Piton,piton,consumable,loot.consumable,common,5 cp,0.05,5 cp,0.05,0,mundane_keep_current,Compendium.dnd5e.items.Item.TqyvIglHDj5kfohR
945,Piton,piton,consumable,loot.consumable,,5 cp,0.05,5 cp,0.05,0,mundane_keep_current,Compendium.dnd5e.items.Item.P31t6tGgt9aLAdYt
977,Piton,piton,consumable,loot.consumable,,5 cp,0.05,5 cp,0.05,0,mundane_keep_current,Compendium.dnd5e.items.Item.wmedRPNenLVSUaT5
1222,Planar Ally,planar-ally,spell,loot.spell,very-rare,15000 gp,15000,1500 pp,15000,0,spell_level_standard,Compendium.dnd5e.spells.Item.fkREcytuZ8sngWtC
1008,Planar Binding,planar-binding,spell,loot.spell,rare,5000 gp,5000,500 pp,5000,0,spell_level_standard,Compendium.dnd5e.spells.Item.42O2aNBW7vK90gTL
1089,Plane Shift,plane-shift,spell,loot.spell,very-rare,25000 gp,25000,2500 pp,25000,0,spell_level_standard,Compendium.dnd5e.spells.Item.J6Jpw5XzB5aTeqnz
1176,Plant Growth,plant-growth,spell,loot.spell,uncommon,500 gp,500,50 pp,500,0,spell_level_standard,Compendium.dnd5e.spells.Item.YWtwzp6ZnQJMEmVW
357,Plate Armor,plate-armor,equipment,loot.armor,common,1500 gp,1500,150 pp,1500,0,mundane_keep_current,Compendium.dnd5e.items.Item.OjkIqlW2UpgFcjZa
614,Plate Armor +1,plate-armor-1,equipment,loot.armor.magic,rare,3000 gp,3000,300 pp,3000,0,magic_permanent_safe_default,Compendium.dnd5e.items.Item.fStHPOhuJvwEjzQh
448,Plate Armor +2,plate-armor-2,equipment,loot.armor.magic,very-rare,7500 gp,7500,2000 pp,20000,12500,magic_permanent_safe_default,Compendium.dnd5e.items.Item.VTc5McIjCm40KPIz
65,Plate Armor +3,plate-armor-3,equipment,loot.armor.magic,legendary,25500 gp,25500,7500 pp,75000,49500,magic_permanent_safe_default,Compendium.dnd5e.items.Item.466j8hy4AiENMHVQ
564,Plate Armor of Etherealness,plate-armor-of-etherealness,equipment,loot.armor.magic,legendary,48000 gp,48000,7500 pp,75000,27000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.dJjdWdaZU30r1zx4
531,Plate Armor of Resistance,plate-armor-of-resistance,equipment,loot.armor.magic,rare,7500 gp,7500,300 pp,3000,-4500,magic_permanent_safe_default,Compendium.dnd5e.items.Item.azxwKFHrNmG3HpVy
772,Platinum,platinum,loot,loot.loot,,500 gp,500,50 pp,500,0,mundane_keep_current,Compendium.dnd5e.tradegoods.Item.Eyl9QYZcM9CYIqbA
1306,Platinum,platinum,loot,loot.loot,,500 gp,500,50 pp,500,0,mundane_keep_current,Compendium.dnd5e.tradegoods.Item.Eyl9QYZcM9CYIqbA
500,Playing Cards Set,playing-cards-set,tool,loot.tool,common,5 sp,0.5,5 sp,0.5,0,mundane_keep_current,Compendium.dnd5e.items.Item.YwlHI3BVJapz4a3E
1224,Poison Spray,poison-spray,spell,loot.spell,common,25 gp,25,25 gp,25,0,spell_level_standard,Compendium.dnd5e.spells.Item.g2u9PYfqWQAyg9OI
672,Poisoner's Kit,poisoners-kit,tool,loot.tool,common,50 gp,50,5 pp,50,0,mundane_keep_current,Compendium.dnd5e.items.Item.il2GNi8C0DvGLL9P
839,Pole,pole,loot,loot.loot,common,5 cp,0.05,5 cp,0.05,0,mundane_keep_current,Compendium.dnd5e.items.Item.tut1jbW3UCsrUjCG
984,Polymorph,polymorph,spell,loot.spell,rare,2500 gp,2500,250 pp,2500,0,spell_level_standard,Compendium.dnd5e.spells.Item.04nMsTWkIFvkbXlY
1381,Porcelain Phoenix Vase,porcelain-phoenix-vase,loot,loot.loot,,1000 gp,1000,75 pp,750,-250,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.3PObRCyXsbKlEWLW
1431,Porphyry Judge Effigy,porphyry-judge-effigy,loot,loot.loot,,5000 gp,5000,750 pp,7500,2500,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.aRt30Judg8Fg4Wh1
805,Portable Hole,portable-hole,consumable,loot.consumable,rare,8000 gp,8000,300 pp,3000,-5000,magic_consumable_safe_default,Compendium.dnd5e.items.Item.rvxGvcUzoQXVNbAu
820,Portable Ram,portable-ram,consumable,loot.consumable,common,4 gp,4,4 gp,4,0,mundane_keep_current,Compendium.dnd5e.items.Item.srTRzwTfWKO5opOo
912,Potion of Acid Resistance,potion-of-acid-resistance,consumable,loot.potion,uncommon,300 gp,300,40 pp,400,100,magic_consumable_safe_default,Compendium.dnd5e.items.Item.zgZkJAyFAfYmyn11
742,Potion of Animal Friendship,potion-of-animal-friendship,consumable,loot.potion,uncommon,200 gp,200,40 pp,400,200,magic_consumable_safe_default,Compendium.dnd5e.items.Item.nXWevqtV6p484N59
534,Potion of Clairvoyance,potion-of-clairvoyance,consumable,loot.potion,rare,960 gp,960,300 pp,3000,2040,magic_consumable_safe_default,Compendium.dnd5e.items.Item.bAyr7j5Peq9wIJTa
522,Potion of Climbing,potion-of-climbing,consumable,loot.potion,common,180 gp,180,18 pp,180,0,mundane_keep_current,Compendium.dnd5e.items.Item.aMnWi1WXWpxRHq4r
705,Potion of Cloud Giant Strength,potion-of-cloud-giant-strength,consumable,loot.potion,very-rare,1750 gp,1750,2000 pp,20000,18250,magic_consumable_safe_default,Compendium.dnd5e.items.Item.lAcTZgNtpmks2Mo5
42,Potion of Cold Resistance,potion-of-cold-resistance,consumable,loot.potion,uncommon,300 gp,300,40 pp,400,100,magic_consumable_safe_default,Compendium.dnd5e.items.Item.34YKlIJVVWLeBv7R
254,Potion of Diminution,potion-of-diminution,consumable,loot.potion,rare,270 gp,270,300 pp,3000,2730,magic_consumable_safe_default,Compendium.dnd5e.items.Item.HY8duCwmvlXOruTG
536,Potion of Fire Giant Strength,potion-of-fire-giant-strength,consumable,loot.potion,rare,1500 gp,1500,300 pp,3000,1500,magic_consumable_safe_default,Compendium.dnd5e.items.Item.bEZOY6uvHRweMM56
286,Potion of Fire Resistance,potion-of-fire-resistance,consumable,loot.potion,uncommon,300 gp,300,40 pp,400,100,magic_consumable_safe_default,Compendium.dnd5e.items.Item.Jj4iFQQGvckx8Wsj
594,Potion of Flying,potion-of-flying,consumable,loot.potion,very-rare,500 gp,500,2000 pp,20000,19500,magic_consumable_safe_default,Compendium.dnd5e.items.Item.eTNc8XPtvZNe3yQs
691,Potion of Force Resistance,potion-of-force-resistance,consumable,loot.potion,uncommon,300 gp,300,40 pp,400,100,magic_consumable_safe_default,Compendium.dnd5e.items.Item.kKGJjVVlJVoakWgQ
417,Potion of Frost Giant Strength,potion-of-frost-giant-strength,consumable,loot.potion,rare,1200 gp,1200,300 pp,3000,1800,magic_consumable_safe_default,Compendium.dnd5e.items.Item.TevMHicE3A70AlmP
544,Potion of Gaseous Form,potion-of-gaseous-form,consumable,loot.potion,rare,300 gp,300,300 pp,3000,2700,magic_consumable_safe_default,Compendium.dnd5e.items.Item.bqZ6NTLDCUB98YjV
1330,Potion of Giants Size,potion-of-giants-size,consumable,loot.potion,legendary,1000 pp,10000,5000 pp,50000,40000,magic_consumable_safe_default,Item.wast3KewZ4UP3qdB
943,Potion of Greater Healing,potion-of-greater-healing,consumable,loot.potion,uncommon,150 gp,150,15 pp,150,0,healing_potion_standard,Compendium.dnd5e.items.Item.L887NdWEP5NqHCrQ
630,Potion of Growth,potion-of-growth,consumable,loot.potion,uncommon,270 gp,270,40 pp,400,130,magic_consumable_safe_default,Compendium.dnd5e.items.Item.gTRFQLdVD1gsKtPi
983,Potion of Healing,potion-of-healing,consumable,loot.potion,common,50 gp,50,5 pp,50,0,healing_potion_standard,Compendium.dnd5e.items.Item.ytlsBjYsZ7OBSEBs
869,Potion of Heroism,potion-of-heroism,consumable,loot.potion,rare,180 gp,180,300 pp,3000,2820,magic_consumable_safe_default,Compendium.dnd5e.items.Item.wNKYbKYwOHbA7SH8
729,Potion of Hill Giant Strength,potion-of-hill-giant-strength,consumable,loot.potion,uncommon,900 gp,900,40 pp,400,-500,magic_consumable_safe_default,Compendium.dnd5e.items.Item.mhFBTY0egW8AeCHe
800,Potion of Invisibility,potion-of-invisibility,consumable,loot.potion,very-rare,180 gp,180,2000 pp,20000,19820,magic_consumable_safe_default,Compendium.dnd5e.items.Item.rTn4p9nJr4Aq2GPB
121,Potion of Lightning Resistance,potion-of-lightning-resistance,consumable,loot.potion,uncommon,300 gp,300,40 pp,400,100,magic_consumable_safe_default,Compendium.dnd5e.items.Item.8MPnSrvEeZhPhtTi
208,Potion of Lucidity,new-item,consumable,loot.potion,rare,350 gp,350,300 pp,3000,2650,magic_consumable_safe_default,Compendium.party-operations.party-operations-loot-manifest.Item.F5DoWePxzhxfhtK8
174,Potion of Mind Reading,potion-of-mind-reading,consumable,loot.potion,rare,180 gp,180,300 pp,3000,2820,magic_consumable_safe_default,Compendium.dnd5e.items.Item.Ct9LR9Ft1FG4a6Y1
890,Potion of Necrotic Resistance,potion-of-necrotic-resistance,consumable,loot.potion,uncommon,300 gp,300,40 pp,400,100,magic_consumable_safe_default,Compendium.dnd5e.items.Item.xw99pcqPBVwtMOLw
776,Potion of Poison,potion-of-poison,consumable,loot.poison,uncommon,100 gp,100,40 pp,400,300,magic_consumable_safe_default,Compendium.dnd5e.items.Item.qBSEGJyHxdKIlBfj
608,Potion of Poison Resistance,potion-of-poison-resistance,consumable,loot.potion,uncommon,300 gp,300,40 pp,400,100,magic_consumable_safe_default,Compendium.dnd5e.items.Item.f5chGcpQCi1HYPQw
545,Potion of Psychic Resistance,potion-of-psychic-resistance,consumable,loot.potion,uncommon,300 gp,300,40 pp,400,100,magic_consumable_safe_default,Compendium.dnd5e.items.Item.c0luemOP0iW8L23R
304,Potion of Radiant Resistance,potion-of-radiant-resistance,consumable,loot.potion,uncommon,300 gp,300,40 pp,400,100,magic_consumable_safe_default,Compendium.dnd5e.items.Item.LBQWNqX6hZOKhQ8a
558,Potion of Speed,potion-of-speed,consumable,loot.potion,very-rare,400 gp,400,2000 pp,20000,19600,magic_consumable_safe_default,Compendium.dnd5e.items.Item.ctKfjHjk9gs9UtZI
71,Potion of Stone Giant Strength,potion-of-stone-giant-strength,consumable,loot.potion,rare,1200 gp,1200,300 pp,3000,1800,magic_consumable_safe_default,Compendium.dnd5e.items.Item.4ZiJsDTRA1GgcWKP
18,Potion of Storm Giant Strength,potion-of-storm-giant-strength,consumable,loot.potion,legendary,2000 gp,2000,5000 pp,50000,48000,magic_consumable_safe_default,Compendium.dnd5e.items.Item.1KMSpOSU0EliUBm2
83,Potion of Superior Healing,potion-of-superior-healing,consumable,loot.potion,rare,450 gp,450,45 pp,450,0,healing_potion_standard,Compendium.dnd5e.items.Item.5m9ErO9In8Uc5yyf
282,Potion of Supreme Healing,potion-of-supreme-healing,consumable,loot.potion,very-rare,1350 gp,1350,135 pp,1350,0,healing_potion_standard,Compendium.dnd5e.items.Item.JFiSlgcm3uSSBM5t
905,Potion of Thunder Resistance,potion-of-thunder-resistance,consumable,loot.potion,uncommon,300 gp,300,40 pp,400,100,magic_consumable_safe_default,Compendium.dnd5e.items.Item.zBX8LLC2CjC89Dzl
168,Potion of Water Breathing,potion-of-water-breathing,consumable,loot.potion,uncommon,180 gp,180,40 pp,400,220,magic_consumable_safe_default,Compendium.dnd5e.items.Item.CAZMwFBWp9VC0ZCg
644,Potter's Tools,potters-tools,tool,loot.tool,common,10 gp,10,1 pp,10,0,mundane_keep_current,Compendium.dnd5e.items.Item.hJS8yEVkqgJjwfWa
138,Pouch,pouch,container,loot.container,common,5 sp,0.5,5 sp,0.5,0,mundane_keep_current,Compendium.dnd5e.items.Item.9bWTRRDym06PzSAf
98,Powdered Silver,new-item,consumable,loot.consumable,,10 gp,10,1 pp,10,0,mundane_keep_current,Compendium.party-operations.party-operations-loot-manifest.Item.6kbexHjBmnE0HAPG
1209,Power Word Kill,power-word-kill,spell,loot.spell,legendary,250000 gp,250000,25000 pp,250000,0,spell_level_standard,Compendium.dnd5e.spells.Item.dmvaMLFWFtv0qx0S
1002,Power Word Stun,power-word-stun,spell,loot.spell,very-rare,50000 gp,50000,5000 pp,50000,0,spell_level_standard,Compendium.dnd5e.spells.Item.35j2QIMmIk6aEdxj
759,Prayer Book,prayer-book,loot,loot.loot,common,25 gp,25,25 gp,25,0,mundane_keep_current,Compendium.dnd5e.items.Item.odV5cq2HSLSCH69k
1114,Prayer of Healing,prayer-of-healing,spell,loot.spell,uncommon,250 gp,250,25 pp,250,0,spell_level_standard,Compendium.dnd5e.spells.Item.MOEmz9N0j0QPkKEE
343,Prayer Wheel,prayer-wheel,loot,loot.loot,common,1 gp,1,1 gp,1,0,mundane_keep_current,Compendium.dnd5e.items.Item.Nd4r4hocpfu6fYDP
1281,Prestidigitation,prestidigitation,spell,loot.spell,common,25 gp,25,25 gp,25,0,spell_level_standard,Compendium.dnd5e.spells.Item.udsLtG0BugXHR2JQ
920,Priest's Pack,priests-pack,container,loot.container,,19 gp,19,19 gp,19,0,mundane_keep_current,Compendium.dnd5e.items.Item.6BybWxK5GcEzqcOV
1213,Prismatic Spray,prismatic-spray,spell,loot.spell,very-rare,25000 gp,25000,2500 pp,25000,0,spell_level_standard,Compendium.dnd5e.spells.Item.eGMhwmuleAM46C6L
1242,Prismatic Wall,prismatic-wall,spell,loot.spell,legendary,250000 gp,250000,25000 pp,250000,0,spell_level_standard,Compendium.dnd5e.spells.Item.jmfu8zj4zjjzUbeh
1119,Private Sanctum,private-sanctum,spell,loot.spell,rare,2500 gp,2500,250 pp,2500,0,spell_level_standard,Compendium.dnd5e.spells.Item.NJgxf7pmSsBArIG7
1211,Produce Flame,produce-flame,spell,loot.spell,common,25 gp,25,25 gp,25,0,spell_level_standard,Compendium.dnd5e.spells.Item.eCPQuQkIabFKTl9u
1190,Programmed Illusion,programmed-illusion,spell,loot.spell,very-rare,15000 gp,15000,1500 pp,15000,0,spell_level_standard,Compendium.dnd5e.spells.Item.bA2sk9eMKBeY7EPD
1214,Project Image,project-image,spell,loot.spell,very-rare,25000 gp,25000,2500 pp,25000,0,spell_level_standard,Compendium.dnd5e.spells.Item.ePhRKHXRE7l1sEoQ
1237,Protection from Energy,protection-from-energy,spell,loot.spell,uncommon,500 gp,500,50 pp,500,0,spell_level_standard,Compendium.dnd5e.spells.Item.j8NtLXOOJ3GAKF8I
1290,Protection from Evil and Good,protection-from-evil-and-good,spell,loot.spell,common,50 gp,50,5 pp,50,0,spell_level_standard,Compendium.dnd5e.spells.Item.xmDBqZhRVrtLP8h2
1109,Protection from Poison,protection-from-poison,spell,loot.spell,uncommon,250 gp,250,25 pp,250,0,spell_level_standard,Compendium.dnd5e.spells.Item.MAxM77CDUu8dgIRQ
1101,Purify Food and Drink,purify-food-and-drink,spell,loot.spell,common,50 gp,50,5 pp,50,0,spell_level_standard,Compendium.dnd5e.spells.Item.Kn7K5PtYUJAKZTTp
621,Quarterstaff,quarterstaff,weapon,loot.weapon,common,2 sp,0.2,2 sp,0.2,0,mundane_keep_current,Compendium.dnd5e.items.Item.g2dWN7PQiMRYWzyk
825,Quarterstaff +1,quarterstaff-1,weapon,loot.weapon.magic,uncommon,1000 gp,1000,40 pp,400,-600,magic_permanent_safe_default,Compendium.dnd5e.items.Item.t8L7B0JWamsvxhui
110,Quarterstaff +2,quarterstaff-2,weapon,loot.weapon.magic,rare,4000 gp,4000,300 pp,3000,-1000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.7kVZo4DLBq22406E
162,Quarterstaff +3,quarterstaff-3,weapon,loot.weapon.magic,very-rare,16000 gp,16000,2000 pp,20000,4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.BmWnprrj0QWQ1BL3
1449,Queen's Tear Pearl,queens-tear-pearl,loot,loot.loot,,250 gp,250,10 pp,100,-150,gem_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.eqahThWz5W5jlRxD
70,Quiver,quiver,container,loot.container,common,1 gp,1,1 gp,1,0,mundane_keep_current,Compendium.dnd5e.items.Item.4MtQKPn9qMWCFjDA
106,Quiver,quiver,container,loot.container,,1 gp,1,1 gp,1,0,mundane_keep_current,Compendium.dnd5e.items.Item.4MtQKPn9qMWCFjDA
1343,Radiant Fungus,radiant-fungus,consumable,loot.potion,uncommon,75 gp,75,40 pp,400,325,magic_consumable_safe_default,Compendium.world.terranor.terranor-c1-items-pack.Item.MI3wDnJtjr0uhNk0
1346,Rainbow Mushroom,rainbow-mushroom,consumable,loot.potion,uncommon,15 gp,15,40 pp,400,385,magic_consumable_safe_default,Compendium.world.terranor.terranor-c1-items-pack.Item.QuGrY0oiKs1NwSfQ
1049,Raise Dead,raise-dead,spell,loot.spell,rare,5000 gp,5000,500 pp,5000,0,spell_level_standard,Compendium.dnd5e.spells.Item.AGFMPAmuzwWO6Dfz
421,Rapier,rapier,weapon,loot.weapon,common,25 gp,25,25 gp,25,0,mundane_keep_current,Compendium.dnd5e.items.Item.Tobce1hexTnDk4sV
396,Rapier +1,rapier-1,weapon,loot.weapon.magic,uncommon,1000 gp,1000,40 pp,400,-600,magic_permanent_safe_default,Compendium.dnd5e.items.Item.S7AhpCPDBGUBbg7b
845,Rapier +2,rapier-2,weapon,loot.weapon.magic,rare,4000 gp,4000,300 pp,3000,-1000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.uLY74ppOrTaWKwer
495,Rapier +3,rapier-3,weapon,loot.weapon.magic,very-rare,16000 gp,16000,2000 pp,20000,4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.YevPP0DZXgAcLmzv
765,Rapier of Life Stealing,rapier-of-life-stealing,weapon,loot.weapon.magic,rare,1000 gp,1000,300 pp,3000,2000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.p01JzD9RpIOkJiqK
293,Rapier of Wounding,rapier-of-wounding,weapon,loot.weapon.magic,rare,2000 gp,2000,300 pp,3000,1000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.KJYqNZgdkRwPmPMl
607,Rations,rations,consumable,loot.consumable,common,5 sp,0.5,5 sp,0.5,0,mundane_keep_current,Compendium.dnd5e.items.Item.f4w4GxBi0nYXmhX4
926,Rations,rations,consumable,loot.consumable,,5 sp,0.5,5 sp,0.5,0,mundane_keep_current,Compendium.dnd5e.items.Item.8d95YV1jHcxPygJ9
935,Rations,rations,consumable,loot.consumable,,5 sp,0.5,5 sp,0.5,0,mundane_keep_current,Compendium.dnd5e.items.Item.EC6ugXsfJZmjMNAj
941,Rations,rations,consumable,loot.consumable,,5 sp,0.5,5 sp,0.5,0,mundane_keep_current,Compendium.dnd5e.items.Item.JwJf6M6HCSSMgKx3
946,Rations,rations,consumable,loot.consumable,,5 sp,0.5,5 sp,0.5,0,mundane_keep_current,Compendium.dnd5e.items.Item.P5UuhUBZL59wZiCY
952,Rations,rations,consumable,loot.consumable,,5 sp,0.5,5 sp,0.5,0,mundane_keep_current,Compendium.dnd5e.items.Item.YM4QueTsF3DL77mH
654,Raw Fish [Date-of-Harvest],raw-fish-date-of-harvest,consumable,loot.consumable,common,1 sp,0.1,1 sp,0.1,0,mundane_keep_current,Compendium.party-operations.party-operations-loot-manifest.Item.hvcYs9yWsusGetID
68,Raw Meat [Date-of-Harvest],raw-meat-date-of-harvest,consumable,loot.consumable,common,1 sp,0.1,1 sp,0.1,0,mundane_keep_current,Compendium.party-operations.party-operations-loot-manifest.Item.4A4yBq2tAXSKutEK
1122,Ray of Enfeeblement,ray-of-enfeeblement,spell,loot.spell,uncommon,250 gp,250,25 pp,250,0,spell_level_standard,Compendium.dnd5e.spells.Item.ODhLKBxLnvvLOnw1
1199,Ray of Frost,ray-of-frost,spell,loot.spell,common,25 gp,25,25 gp,25,0,spell_level_standard,Compendium.dnd5e.spells.Item.ctW81uiX56xZR2c5
1338,Red Ammonita,red-ammonita,consumable,loot.consumable,common,25 gp,25,25 gp,25,0,mundane_keep_current,Compendium.world.terranor.terranor-c1-items-pack.Item.ENxfOsfB50KNcblA
1046,Regenerate,regenerate,spell,loot.spell,very-rare,25000 gp,25000,2500 pp,25000,0,spell_level_standard,Compendium.dnd5e.spells.Item.9kGrFXnLiRg3Xnbo
1299,Reincarnate,reincarnate,spell,loot.spell,rare,5000 gp,5000,500 pp,5000,0,spell_level_standard,Compendium.dnd5e.spells.Item.zMEo5DKK8uxsuWnq
627,Reliquary,reliquary,equipment,loot.equipment,common,5 gp,5,25 gp,25,20,art_tier_snap,Compendium.dnd5e.items.Item.gP1URGq3kVIIFHJ7
1168,Remove Curse,remove-curse,spell,loot.spell,uncommon,500 gp,500,50 pp,500,0,spell_level_standard,Compendium.dnd5e.spells.Item.XZhdgVK3cLoxNCQl
988,Resilient Sphere,resilient-sphere,spell,loot.spell,rare,2500 gp,2500,250 pp,2500,0,spell_level_standard,Compendium.dnd5e.spells.Item.1ADstb0Xec6HHRcU
1208,Resistance,resistance,spell,loot.spell,common,25 gp,25,25 gp,25,0,spell_level_standard,Compendium.dnd5e.spells.Item.dl8YwvMboBqX2OC4
450,Restorative Ointment,restorative-ointment,consumable,loot.potion,uncommon,600 gp,600,40 pp,400,-200,magic_consumable_safe_default,Compendium.dnd5e.items.Item.VmcgAIsRCyrjBguC
1241,Resurrection,resurrection,spell,loot.spell,very-rare,25000 gp,25000,2500 pp,25000,0,spell_level_standard,Compendium.dnd5e.spells.Item.jhhT9PsHy5A7EojO
1071,Reverse Gravity,reverse-gravity,spell,loot.spell,very-rare,25000 gp,25000,2500 pp,25000,0,spell_level_standard,Compendium.dnd5e.spells.Item.ERCv7yuRkQ0YjGx6
1107,Revivify,revivify,spell,loot.spell,uncommon,500 gp,500,50 pp,500,0,spell_level_standard,Compendium.dnd5e.spells.Item.LmRHHMtplpxr9fX6
335,Riding Saddle,riding-saddle,equipment,loot.equipment,,10 gp,10,1 pp,10,0,mundane_keep_current,Compendium.dnd5e.items.Item.N0in6FE8DQdZrHei
749,Ring Mail,ring-mail,equipment,loot.armor,common,30 gp,30,3 pp,30,0,mundane_keep_current,Compendium.dnd5e.items.Item.nsXZejlmgalj4he9
